Game Number,Move Number,Player,Move,Comment
17,10,Black,h3 Ng6,"This is a curious move. It threatens Pe5 which forces White, at least for the moment, to leave Nf3, which blocks Pf2 from advancing. Also, it prevents Bc1-f4 and clears the way for Bf8 to develop. I suppose Black decides how to develop his king-side pieces depending upon where White develops Bc1. If b2-b3, Bc1-b2 then Bf8 probably has to remain in place for a while to defend Pg7."
17,11,White,Bg5+ Ke8,
17,12,Black,Rad1 Be7,
17,13,White,Bxe7 Kxe7,"This seems to end Black's cramp and White's chances to play for a win. But, perhaps I'm overestimating it's importance. White still has the king-side pawn majority and safer king."
17,14,Black,Nd4 Nf4,again perventing f2-f4-f5
17,15,White,Ne4 Rd8,
17,16,Black,Rfe1 Rd5,
17,17,White,c4 Rd8,
17,18,Black,Kh2 a5,
17,19,White,g4 a4,
17,20,Black,Kg3 Ne6,
17,21,White,Nf5+ Kf8,
17,22,Black,f4 b6,
17,23,White,Rxd8+ Nxd8,
17,24,Black,Ne3 Ne6,
17,25,White,f5 Nd4,White has achieved a lot. To get this far is significant. The next step is usually some key invasion which pins a piece or attacks two targets when the defender can't maneuver his pieces because they have no squares or are busy defending one another.
17,26,Black,Kf4 Bb7,
17,27,White,c5 a3,
17,28,Black,b3 Ba6,"After this (good move) Black begins to envisage ...Nd4xb3; axb3 a3-a2; and ...Bb7-a6-d3-b1 to allow a2-a1=Q or if White has placed Rd1-a1 to trap it, so Ra8 can be unopposed. This plan is merely an idea at this point, and hardly enforcable, but something to work toward. White, will have to avoid that and still find a way to break through Black's queen-side; where he's been holding Black in place and now hopes to hit hard."
17,29,White,cxb6 cxb6,Black might use ...Nd4-e2+ to chase Kf4 back
17,30,Black,Nd6 Rd8,"This gives Kf4 another square near the center, to support Pe5."
17,31,White,Ndc4 Bxc4,
17,32,Black,Nxc4 b5,
17,33,White,Nd6 f6,"Black's ability to undermine every step forward White would like to make is keeping the balance. And, Pa3 has to be watched carefully. If Pa2 is threatened the entire empire is in danger."
18,1,White,e4 c5,
18,2,Black,Nf3 d6,
18,3,White,d4 cxd4,
18,4,Black,Nxd4 Nf6,
18,5,White,Nc3 a6,
18,6,Black,f3 e6,"White has a big choice, but the system chosen by Ponomariov has been popular for a few years now. It was invented by the American GM Robert Byrne and popularized (as the English Attack) during the 1980s by English GMs Nigel Short and John Nunn. Nowadays all the top players (who play 1. e4) use it."
18,7,White,Be3 Nc6,
18,8,Black,Qd2 Be7,
18,9,White,g4 O-O,"White keeps Pe4 safe and begins a king-side attack, not entirely unlike the Yugoslav Attack of the Dragon Variation."
18,10,Black,O-O-O Nxd4,
18,11,White,Bxd4 b5,
18,12,Black,a3 Nd7,
18,13,White,h4 Rb8,White would be happy to give Ph4 to open the h-file for Rh1 (and possibly Qh2) to attack Ph7 and Kg8.
18,14,Black,f4 Bb7,"He sees the weakened Pe4 and attacks it, but has, more or less, wasted 13...Rb8."
18,15,White,g5 Nc5,
18,16,Black,Bg2 a5,
18,17,White,Bxc5 dxc5,"White takes this opportunity to trade pieces because the ending slightly favors him. Black's Be7, Pa5 and Pc5 are awkward."
18,18,Black,Qxd8 Rfxd8,
18,19,White,Nxb5 Bxe4,
18,20,Black,Bxe4 Rxb5,
18,21,White,Rxd8+ Bxd8,
18,22,Black,f5 exf5,
18,23,White,Bxf5 g6,"This forced simplification lead to approximate equality. White's rook is better than Rb5 and Kg8 is a little cramped, but not terribly so. A few accurate moves and Black will be fine."
18,24,Black,Re1 Kg7,
18,25,White,Bd3 Rb7,
18,26,Black,Re5 Be7,Black may be threatening 27...f7-f6 because 28. gxf6+ (not forced) Bxf6 counter-attacks Re5 AND Pb2.
18,27,White,c3 h6,
18,28,Black,Kc2 hxg5,
18,29,White,hxg5 Kf8,
18,30,Black,Rd5 Rb8,
18,31,White,Rd7 Bxg5,"a courageous thing to do against Kasparov, but maybe he felt pushed into it because Black could yet create a passed pawn by using ...f7-f6xg5. White needs an offensive threat to balance that."
18,32,Black,Bc4 Be7,"The scary thing is Black has two (!) connected passed pawns, not just one. Can White defend or counter with his own queen-side pawns in time? It's a race."
18,33,White,Ra7 g5,
18,34,Black,Rxa5 g4,
18,35,White,Bd5 f5,
18,36,Black,Be6 g3,
18,37,White,Bd5 Rd8,
18,38,Black,Bf3 Kf7,How does White intend to stop the speedy Pg3?
18,39,White,b4 Rh8,
18,40,Black,Kb3 Rh2,
18,41,White,Bd5+ Kf6,
18,42,Black,Ra8 Rd2,
18,43,White,Bf3 Kf7,This is probably the wrong way for the king to go.
18,44,Black,bxc5 Bxc5,"White might continue, but Black's pawns are further advance, so there's the risk Kasparov would find some way to advance them further."
19,1,White,e4 c5,
19,2,Black,Nf3 Nc6,
19,3,White,Bb5 g6,This makes me wonder what Shirov had in mind that might make Kasparov change direction. This move is so out of character for Kasparov that I have doubts he has any kind of theoretical novelty; instead I think he just wants to prevent Shirov from having his way.
19,4,Black,O-O Bg7,
19,5,White,c3 Nf6,"This is a typical, and necessary, response to White's effort to get the central pawn duo (Pe4 & Pd4) . Black continues developing, castles and hits Pe4 to force a resolution of the central pawns."
19,6,Black,Re1 O-O,
19,7,White,d4 cxd4,
19,8,Black,cxd4 d5,This is the usual solution: Black fixes White's pawns and then finds some way to chip into them to open the g7-a1 diagonal again.
19,9,White,e5 Ne4,This is risky. If Nf3 can move to allow f2-f3 then where would Ne4 run away to?
19,10,Black,Nc3 Bf5,"There are a couple of elements of this position which resemble a Slav, Exchange Variation. The main difference, of course, is the pawn at e5 rather than (say) e3. White's Bc1 can still develop freely and Bg7 is blocked, but Pd4 is also permanently weak."
19,11,White,Nh4 Be6,
19,12,Black,Bxc6 bxc6,
19,13,White,Na4 g5,"Yes, this is ugly, but it's the only way to force Nh4 back, block Pf2 and free Bg7. It doesn't appear to hurt the safety of Kg8 since there are several pieces around him to defend. There is, however, still a possibility of Ne4 becoming stuck, as in the Kasparov-Adams game (Petrov's Def.) where Black's Qe4 got stuck."
19,14,Black,Nf3 f6,
19,15,White,Be3 g4,
19,16,Black,Nd2 fxe5,
19,17,White,Nxe4 dxe4,"Black's pawns look funny, but his pieces look fine."
19,18,Black,Nc5 Bf5,
19,19,White,dxe5 Qxd1,
19,20,Black,Raxd1 Bxe5,
19,21,White,Nd7 Bxd7,"If the best Kasparov can do is regain one of the bishops then he has to admit Black's success, or rather his own inability to put a dent in Shirov's fine play. This game shows Shirov's strength, despite his odd results against some of the lower-finishing players (in this event; I wouldn't rank Anand or Adams as ""lower or weaker players"" by any measure) ."
19,22,Black,Rxd7 Bxb2,"For the moment Black is ahead two pawns, but they are strew all around and weak."
19,23,White,Rxe7 Rfe8,
19,24,Black,Rc7 Rec8,
19,25,White,Re7 Re8,
19,26,Black, Rc7,
20,1,White,e4 c5,Earlier in the event he played the Black side of a Spanish Game against Michael Adams. Perhaps he's versatile or just playing the opening he feels will cause his opponent the most difficulty (a la a former world champion Emanuel Lasker or his countryman GM Vassily Ivanchuk (!) ) .
20,2,Black,Nf3 Nc6,
20,3,White,d4 cxd4,
20,4,Black,Nxd4 e5,"This is less common than 4...Nf6 5. Nc3 e5, but it has it's own interesting character. Black avoids an early ...Ng8-f6 to prevent White from developing Bc1-g5 with a pin."
20,5,White,Nb5 d6,Neo-Sveshnikov or Kalashnikov Variation
20,6,Black,c4 Be7,"continuing to avoid ...Ng8-f6. In fact, some players use ...Ng8-e7, after ...a7-a6 chases Nb5 away."
20,7,White,Be2 a6,
20,8,Black,N5c3 Bg5,"He's exchanging-off his bad bishop, it's blocked by pawns on dark squares. But, which is better, to trade them and weaken Pd6 or to leave it at e7 and have a bad bishop?"
20,9,White,Nd2 Nf6,"Bg5 certainly looks odd, but as long as it can be exchanged for Nd2 or Bc1 it's fine. White isn't about to go chasing after it with pawns."
20,10,Black,O-O O-O,
20,11,White,b3 Nd4,
20,12,Black,Nf3 Bxc1,
20,13,White,Rxc1 Nxf3+,"Be2 is blocked by his pawns, so Nf3 could be more dangerous to Black."
20,14,Black,Bxf3 Be6,
20,15,White,Qd2 Qc7,
20,16,Black,Rfd1 Rfd8,"How many times have we all seen, in books on the middlegame or in annotated GM games, examples of severe weaknesses, such as Pd6, leading to a decisive game result? In this case Black has a bad weakness, but has also exchanged a couple of minor pieces, so that he's not terribly cramped. If Black had another weakness he might lose, but with only the one he's got a decent chance of drawing."
20,17,White,h3 h6,not very adventurous and it doesn't seem so necessary when both Black minor pieces are needed to guard square d5 -- there's no real threat of a Black incursion at g4
20,18,Black,Qe2 Rac8,
20,19,White,Bg4 Qa5,Ponomariov shows he won't be suckered away from guarding square d5 and prepares ...b7-b5 to completely break the central bind.
20,20,Black, Nd5,"Anand didn't play horribly, but he certainly missed one big opportunity with 17. Nd5."
21,1,White,e4 e5,Though this move isn't unusual for Ivanchuk he had played 1. d4 and 1. Nf3 earlier in this tournament.
21,2,Black,Nf3 Nc6,"No more Petrov's Defense, as he played against Kasparov!"
21,3,White,Bb5 a6,
21,4,Black,Ba4 Nf6,
21,5,White,O-O Be7,
21,6,Black,Re1 b5,
21,7,White,Bb3 O-O,
21,8,Black,a4 Bb7,an anti-Marshall Gambit idea
21,9,White,d3 Re8,Adams keeps hoping he'll find a way for ...d7-d5.
21,10,Black,Na3 Bxa3,"This might be considered a downside of 10. Na3 since it stops White's plan, or it might be considered a positional gain since Black is giving a bishop for the knight. Such exchanges can be difficult to evaluate."
21,11,White,bxa3 d5,"This avoids any misplacing of Ra1 and he knows Pa4 can be exchanged-off, so he needn't worry about doubled pawns. The bigger question is whether this turns over control of the direction of the game to Black. How much can Black achieve now that he has a move to begin forcing events."
21,12,Black,exd5 Nxd5,"White naturally seeks simplifying exchanges now, and more open positions should be good for his bishops."
21,13,White,Bb2 Nf4,Black takes advantage of the moment and hops right in; this also opens the diagonal for Bb7.
21,14,Black,Bc1 Nxg2,"leading to amazing complications. The knight is obviously immune because of 15...Nd4 when Nf3 would be pinned, won and an attack on Kg2 would begin."
21,15,White,Ng5 Nxe1,Black grabs material and White begins an attack...
21,16,Black,Qh5 Qd7,unable to defend Pf7 or Ph7 he avoid checkmates and gives Kg8 a path to walk away from the attack on dark squares (... Kg8-f8-e7-d8-c8 or ...Kg8-f8-e7-d6-c5-b6) .
21,17,White,Bxf7+ Kf8,
21,18,Black,Be3 Nd4,
21,19,White,Rxe1 Nf3+,Why would he move Nd4 when that piece was doing valuable service preventing Be3-c5+?
21,20,Black,Kf1 Nxg5,
21,21,White,Bc5+ Re7,
21,22,Black,Rxe5 Nxf7,
21,23,White,Rxe7 Qxe7,
21,24,Black,Bxe7+ Kxe7,"Adams did a fantastic job to stay alive. But, the White queen can do some real damage."
21,25,White,Qc5+ Kd7,
21,26,Black,Qd4+ Ke7,
21,27,White,Qxg7 bxa4,
21,28,Black,Qc3 Kd7,
21,29,White,Qd4+ Nd6,
21,30,Black,Qxa4+ Ke6,
21,31,White,Qg4+ Nf5,
21,32,Black,Qc4+ Bd5,
21,33,White,Qxc7 h5,
21,34,Black,c4 Bh1,
21,35,White,f4 Rf8,threatening Qe5+ to win Nf5
21,36,Black,Qb6+ Kf7,
21,37,White,Qa7+ Ne7,Black guards against checks and prepares to threaten Pf4 with Rf8
21,38,Black,Qxa6 Rb8,Black aims for 39...Rb8-b1+ 40. Kf1-e2 Rb2+ 41. Ke3?? Nf5#
21,39,White,d4 Rb1+,
21,40,Black,Ke2 Rb2+,
21,41,White,Kd3 Rb3+,
21,42,Black,Kd2 Rh3,
21,43,White,d5 Rxh2+,"The White pawns sort of cut Black's ""army"" in half. Bh1 and Rh3 are separate from Ne7 and Kf7. At the moment White's Kd2 is also separated from the area where Qa6 can play offense, but with Pd5 it doesn't matter. Black's king and knight can't defend against White's queen and pawn. This forces a crisis upon Black; he has to get rid of Pd5."
21,44,Black,Kd3 Nxd5,
21,45,White,cxd5 Bxd5,
21,46,Black,f5 Ra2,
21,47,White,Qa7+ Kf6,
21,48,Black,Qd4+ Kg5,
21,49,White,Qxd5 Rxa3+,
21,50,Black, Ke4,"Wow, what a game! It might take both players a few weeks to recover from the given and take of this game."
22,1,White,e4 c5,"Going into this game Anand stands in last place by himself. This is uncharacteristic. Also, Kasparov has the lead by himself and this is characteristic. It's a slender lead of only one-half point over the next five (5!) tied players. A win by either player puts him into contention and severely hurts the other player's chances."
22,2,Black,Nf3 Nc6,
22,3,White,d4 cxd4,
22,4,Black,Nxd4 e5,"It's curious Shirov would play this only a round after Ponomariov did the same versus Anand (result, a draw) ."
22,5,White,Nb5 d6,
22,6,Black,N1c3 a6,"But, Anand varies; not repeating 6. c4 from the earlier game. White threatens Nc3-d5, Nb5-c7+."
22,7,White,Na3 b5,As in a Sveshnikov Black threatens ...b5-b4 and uses Pb5 to prevent Na3-c4-e3.
22,8,Black,Nd5 Nf6,"After this White might intend Bc1-e3-b6 followed by Nd5-c7+. But, Black won't leave Nd5 unchallenged."
22,9,White,c4 b4,"This is different from the c2-c4 he played against Ponomariov. In this situation the pawn is almost assured of being exchanged for Pb5. In any case it makes sense to support Nd5 and doing it with this threat to Pb5 is useful. Of course, he had to calculate the effects of 9...Nxe4 10. cxb5 Qa5+."
22,10,Black,Nxf6+ Qxf6,Though this leaves d5 weak Black can use it as an opportunity to do some damage on the king-side; usually Black doesn't get the queen out in front until much later in the middle-game.
22,11,White,Nc2 Qg6,"This creates an opportunity for White to show d5 isn't sufficiently guarded, or to be more precise that d5 and all of Black's queen-side is weak."
22,12,Black,Qd5 Bb7,
22,13,White,Nxb4 Rc8,
22,14,Black,Be3 Be7,
22,15,White,h4 O-O,"After this Rc8 is defended, so that ... Nc6xb4 is a real threat. Any move such as ...Nc6-d8 also uncovers a strong threat to Pe4."
22,16,Black,h5 Qg4,attempting to kick Qg6 off Pe4
22,17,White,f3 Qg3+,
22,18,Black,Kd1 Bg5,"I suppose he had his choice of chasing Qg3 onto the c1-h6 diagonal, but Be3 seems better than Bf2. Also, by having Kd1 he avoids ...Nc6xb4-c2+."
22,19,White,Nxc6 Bxe3,
22,20,Black,Ne7+ Kh8,
22,21,White,Qd3 Bg5,"But, now Black's really in a pickle: Be3 and Rc8 are both attacked."
22,22,Black,Nxc8 Rxc8,"This way Black is behind an exchange, but White's king is in the middle of the board and his rooks are nearly impossible to activate. Black has to do more than this though. He has to win to avoid the eventual loss which would occur when the rooks do become active."
22,23,White,h6 gxh6,
22,24,Black,Kc2 d5,Is this the only way to hope to activate Bb7 and force line openings to get at Kc2?
22,25,White,exd5 Bxd5,
22,26,Black,Qxd5 Rd8,
22,27,White,Qc5 Rd2+,"preventing ...Qg3-f2+, so that Black's queen can't join in the attack so quickly"
22,28,Black,Kb3 Kg7,with the minor threat Qc5-f8#
22,29,White,a3 e4,Anand isn't bashful about spending tempi to set up a safe place for his king.
22,30,Black,Rh3 Qf4,
22,31,White, fxe4,"I suppose this might be an indicator that Shirov's 11...Qg6 was more dubious than good. These things are always easier to evaluate in hindsight. It also shows how dangerous either of these players can be, despite their inconsistency in this tournament."
23,1,White,d4 d5,Ponomariov generally plays either the King's Indian Defense or the Queen's Gambit Accepted against 1. d4.
23,2,Black,Nf3 Nf6,
23,3,White,c4 dxc4,To transpose to a Queen's Gambit Accepted at this point has it's interesting points. For one White can't continue with an immediate e2-e4. Black also doesn't have to worry about the double attack which would result from the move-sequence 1. d4 d5 2. c4 dxc4 3. e3 a6 4. Bxc4 b5?? 5. Qf3 because there's a Nf3.
23,4,Black,Qa4+ Nc6,"Ponomariov is aiming for completely free and easy development with no pawn weaknesses. There is a similar variation in the Catalan opening, but in that one White gets in Nf3-e5xc6 to force tripled pawns on Black. Here White will have to develop solidly and yet threaten to meet such moves as ...e7-e5 with d4-d5 to cramp Black. The battle is on!"
23,5,White,Nc3 Nd5,This is sort of nifty. He's trying to get rid of a pair of minor pieces before White can utilize his extra central pawn to cramp him.
23,6,Black,Qxc4 Nb6,I don't understand. How could the knight be better on b6 than f6? Why not trade at c3?
23,7,White,Qb3 e5,Black isn't going to delay the development of his pieces! This takes unreal confidence or large doses of courage.
23,8,Black,dxe5 Be6,
23,9,White,Qc2 Nd4,
23,10,Black,Qd3 Bc5,This makes ...Be6-c4 possible.
23,11,White,e3 Nxf3+,
23,12,Black,gxf3 Qxd3,
23,13,White,Bxd3 O-O-O,
23,14,Black,Be2 Bb4,
23,15,White,Bd2 Na4,"Quickly, before White can castle and bring rooks into play, the Nc3 and it's supporters (Bd2 and Pb2) are threatened."
23,16,Black,a3 Bxc3,
23,17,White,Bxc3 Nxc3,
23,18,Black,bxc3 Rd5,"Ponomariov's strategy for this game seems to be eXtreme piece activity with very few pawn moves, giving Ivanchuk no time to use his pawns or to build up any kind of pressure. At the first sign of that sort of thing Ponomariov has gone for exchanges."
23,19,White,f4 Rc5,
23,20,Black, Rc1,"Ivanchuk could continue, despite this not being his kind of position, but it would be difficult to achieve anything, even if White gave back the pawn. Black's piece activity and immediate threats to Pa3 & Pc3 makes it difficult for White to make even one free offensive move. These two creep forward and are tied with Anand for 2nd-4th, now one full point behind Kasparov (who beat Vallejo Pons this round) ."
24,1,White,e4 c5,"I suppose it's ironic that Vallejo Pons should NOT play the Black side of a Spanish, Berlin Variation against Kasparov. Of all his opponents this one, who had such difficulty against that opening variation in his match with Kramnik, is the one he trusts will have something prepared, an improvement which might beat him."
24,2,Black,Nf3 e6,
24,3,White,d4 cxd4,
24,4,Black,Nxd4 a6,"Paulsen's idea was to delay committing pieces before limiting White's Nd4 and Bf1 and seeing how White develops his others. He would sometimes play ...d7-d6, Nb8-d7 and sometimes ...Qd8-c7 with ...Nb8-c6. More recently GM Taimanov of Russia has employed this kind of opening flexibility. The 4...a6 line carries Paulsen's name and 4...Nc6 carries Taimanov's name."
24,5,White,c4 Nf6,"Though this is an acceptable move I'm surprised to see Kasparov use it. He's hard to predict. Sometimes it's clear he has an idea he wants to try, other times he just seems to be preventing his opponent from playing from his home preparations. This kind of improvisation can stymie the opponent or backfire. Which will it be this time?"
24,6,Black,Nc3 Qc7,"There are good normal-looking development moves and there are plausible normal-looking, but bad moves. This move seems aimed at developing ...Nb8-c6 without an exchange forcing him to recapture with a pawn at c6. But, that completely disregards White's bold c2-c4 and the clamp on d5. Moving Qd8 off the file makes ...d7-d5 impossible. Not pinning Nc3 leaves Pe4 completely safe. I'd say it's usually not so terrific to play a Hedgehog formation, but against Kasparov it has to be bad; but that's what Black has to do now."
24,7,White,a3 b6,"Kasparov emphasizes his bind on the center and leaves Black to find some other way to break it open. The bad side of this move isn't so obvious, but with experience in Maroczy Bind positions (such as this) the pawns are better at a2 & b2 or a2 & b3. Once there's a pawn at a3 the queen-side is weaker and Black will threaten Pc4 as much as he can. If then b2-b3 defends Pa3 will be weaker."
24,8,Black,Be3 Bb7,With this it looks like Black is ready for ...d7-d5.
24,9,White,f3 Nc6,After this it's difficult for Black to get ...d7-d5.
24,10,Black,Be2 Rb8,
24,11,White,b4 Be7,"Though he's making a lot of pawn moves which Black should be able to counteract, he's playing to the idea which Black seems to be happy with, that there should be no quick break-out and Black should wait for a mistake or to find some weakness to counter-attack. But, Kasparov isn't going to give him anything once he gets developed; Black should fight back quicker, before White gets all his pieces active."
24,12,Black,O-O O-O,
24,13,White,Rc1 Ne5,"too late to create a serious threat to Pc4, but it's provocative. If White continues with f3-f4 there will be more room for Black to play (Pe4 will be weaker for one thing) ."
24,14,Black,f4 Ng6,
24,15,White,Bd3 Ba8,but not without some chances for Black to counter-attack. These positions can be very difficult to convert to victory because so much of the board comes into play.
24,16,Black,Qe2 Kh8,"I'm not sure why he doesn't commit to the direct e4-e5, but this move allows Rf1 to defend Rc1 and it takes aim at Pa6 as well as getting behind Pe4."
24,17,White,e5 Ng8,
24,18,Black,Qh5 a5,"Here's where White transitions from a nice solid position to an offense, and it's where Black counter-attacks to poke holes and generally make a mess of the whole board, as a way of distracting Kasparov from Kh8."
24,19,White,Ndb5 Qc6,"not only threatens checkmate at g2, it stays in touch with Pc4 to keep White under some pressure"
24,20,Black,Rc2 axb4,Why is he ignoring this possibility to play Rf1-f3?
24,21,White,axb4 Bxb4,
24,22,Black,Ne4 f5,It appears Kasparov is satisfied to keep Pc4 to restrain Pb6 (or Pd7) and Rc2 & Bd3 keep that structure solid. Meanwhile he'll swing several pieces to the king-side.
24,23,White,Ng5 Nh6,
24,24,Black,Kh1 Bc5,
24,25,White,Bc1 Qc8,"So, he seeks an endgame where he might finally utilize the pawn. This plan isn't so easily realized. Kasparov won't allow a queen trade if he can avoid it."
24,26,Black,h3 Kg8,
24,27,White,Kh2 Ne7,
24,28,Black,Nd6 Bxd6,prevents ...Qc8-e8 and the only way to continue the plan. The game continuation helps Bc1 become very active.
24,29,White,exd6 Nc6,
24,30,Black,Bb2 Nb4,
24,31,White,Rd2 b5,"This seems safe now, but several moves later when it's captured the position is drastically different. How can a position change so fast, so that this one minor element becomes huge?"
24,32,Black,Rc1 Qe8,
24,33,White,Qe2 Nxd3,
24,34,Black,Rxd3 Nf7,"He has to do this to get rid of Ng5, so he can play ...Rf8-f7 to defend Pg7. He's lucky that Qe2-e5 is also prevented by Nf7."
24,35,White,Rg3 Nxg5,
24,36,Black,Rxg5 Rf7,
24,37,White,Qe5 Qf8,"Clearly White is in charge and has offensive threats on both Pg7 and Pb5, with Rc1-c7 in the offing."
24,38,Black,cxb5 h6,
24,39,White,Rg3 Kh7,
24,40,Black,Bd4 Bd5,
24,41,White,b6 Rf6,
24,42,Black,Rcc3 Rf7,
24,43,White,Rc7 Be4,
24,44,Black,Rb3 Bd5,
24,45,White,Rb5 Bb7,Black is just defending Pg7 and waiting.
24,46,Black,Ra5 Qd8,
24,47,White,Ra7 Be4,
24,48,Black,Qxe6 Qh4,
24,49,White,Qxf7 Qxf4+,
24,50,Black, Kg1,Black is down a rook and has no more checks.
25,1,White,e4 e5,"Adams lost in round six and was the odd man out in round 7, so he really needs to win. But, he beat Ponomariov in round 2, so is it really to be expected that he could beat him again?"
25,2,Black,Nf3 Nc6,
25,3,White,Bb5 a6,
25,4,Black,Ba4 Nf6,
25,5,White,O-O Be7,
25,6,Black,Re1 b5,
25,7,White,Bb3 O-O,Considering his need to win this is a good choice.
25,8,Black,c3 d5,"One doesn't often see the Marshall Gambit at the highest GM levels. It's not refuted or considered to be overwhelming, but most players simply don't like to walk into a variation with which they're not fully prepared and their opponent may know the theory 30 moves deep."
25,9,White,exd5 Nxd5,
25,10,Black,Nxe5 Nxe5,
25,11,White,Rxe5 c6,
25,12,Black,d4 Bd6,
25,13,White,Re1 Qh4,
25,14,Black,g3 Qh3,
25,15,White,Re4 g5,Rather than develop pieces White immediately threatens Re4-h4 to eject Qh3.
25,16,Black,Qe2 Nf6,Black has no reason to give his Bc8 for Re4 when the knight can do the job.
25,17,White,Nd2 Bf5,
25,18,Black,f3 c5,"With White's Re4 and Qe2 clogging the e-file Black can't find a way to activate his rooks, so he tries to create another target with c5xd4, or does he only intend ...c5-c4 to block out Bb3? It's hard to know what's on his mind at this point."
25,19,White,Qf2 c4,"Though he kicks Bb3 back he's also extended the pawn further than it can easily be supported. This fact gives White an opportunity to counter on the queen-side, where one should recall/recognize White has more pawns."
25,20,Black,Bc2 h6,
25,21,White,b3 cxb3,
25,22,Black,axb3 Rfc8,
25,23,White,Bb2 Bb4,"The position is changing, away from the earlier direct assault on Kg1, and Re4 might be lost for no perceptible gain. It's a wide open tactical slugfest!"
25,24,Black,Re5 Bxc2,
25,25,White,cxb4 Bg6,Black still wants ...Rc8-c2.
25,26,Black,Rc5 Re8,"Black begins a plan of invasion: ...Bg6-d3, ...Re8-e2. This keeps Qf2 tied down, but it doesn't really prevent d4-d5-d6 to create general piece activity for White."
25,27,White,Nf1 Rad8,
25,28,Black,d5 Nd7,"It's hard to find a better move, but he shouldn't play this unless he really intends to capture Rc5."
25,29,White,Ne3 h5,"White offers Rc5 again, knowing the two advanced connected passed pawns (a Pc5 and Pd5) would be powerful and very unappealing to Black. Black's offense is quickly receding and Kg1 looks completely safe."
25,30,Black,f4 h4,"White does a good job of restraining Nd7 with some offense. Pf4 prevents ...Nd7-e5, but it can also advance to block Bg6."
25,31,White,f5 hxg3,
25,32,Black,hxg3 Bh5,
25,33,White,d6 Re4,crucial to prevent ...Nd7-e5-f3+
25,34,Black,Rac1 Nxc5,"White's plan now seems to be to trade-off or get rid of Rd8 and Nd7, so Pd6 can advance. Black has generated enough of a threat to Kg1 so that he'd be risking a lot to move away Qf2. So, Kg8 remains safe for now."
25,35,White,bxc5 Kh7,
25,36,Black,Bf6 Rg8,
25,37,White,d7 Rh4,"threat: ...Qh3-h1#. Rg8 helps to make it impossible for White to capture Rh4. White intends to spend as few tempi as possible defending, so he can push through Pd7."
25,38,Black,Qg2 Bf3,
25,39,White,Qxh3 Rxh3,"Black threatens ...Rh3-h1+ and ...Rxc1 to get behind Pc5. He'd sacrifice Rg8 for one pawn, but he has to stop the other from advancing."
25,40,Black,Kf2 g4,
25,41,White,Nf1 Rh5,
25,42,Black,d8=Q Rxd8,
25,43,White,Bxd8 Rxf5,
25,44,Black,Ne3 Rh5,
25,45,White, Bh4,"This neat retreating move blocks the rook completely, so Pc5 will advance and promote, probably forcing Black to give another of his pieces for it. So, Ponomariov moves into a tie with Kasparov for the lead and Adams, with three defeats in his nine games falls far behind."
26,1,White,e4 e5,"Shirov almost exclusively plays 1. e4, but he played 1. d4 quite a lot in his youth. His book, Fire On Board actually has very few games with 1. e4. This game is very important to both players. Ivanchuk needs to win to keep a share of the lead and Shirov needs the win to get back in the race. He could climb out of the cellar and back to second place with a win."
26,2,Black,Nf3 Nc6,
26,3,White,Bb5 a6,"Ivanchuk will, and does, play just about any opening as White or Black. He's a pure player who chooses openings to match a particular opponent. I wonder what he has in mind for Shirov."
26,4,Black,Ba4 Nf6,
26,5,White,O-O Be7,
26,6,Black,Re1 b5,
26,7,White,Bb3 O-O,threatening (!) a Marshall Gambit
26,8,Black,a4 Bb7,trying to avoid it
26,9,White,d3 Re8,
26,10,Black,Nbd2 Bf8,"Shirov chooses a less confusing course, but does leave open a possibility for Black to play ...d7-d5."
26,11,White,c3 Na5,"This is a useful move for several purposes: one is to prevent ...Nc6-d4; another is to allow Qd1 to defend Pa4, so that after ...Nc6-a5 White can retreat Bb3-a2 (on the better diagonal) without losing Pa4. He may have some idea of playing d3-d4, but at the moment that would probably help Black more than White. White would rather maneuver Nd2-f1-g3 (defending Pe4 again) before committing to d3-d4 (which would weaken Pe4) ."
26,12,Black,Ba2 c5,"Apparently Ivanchuk feels he's put enough pressure on White's central pawns to keep them in place (as targets I suppose) and he secures that with Pc5. His next step would be to play more actively on the light squares. White is secure on the light squares, but might not have time to transition from that (a defensive duty) to something more aggressive."
26,13,White,d4 d6,"The glass shatters and White simply steps over it. He says there never was a ""bind"" or pressure."
26,14,Black,b4 exd4,Leave it to Ivanchuk to break all the rules and create something amazing like this. Is it good or just silly horrible? Nobody can know without playing it out.
26,15,White,bxa5 dxc3,"I suppose one of the key ideas is that Nd2 will now have to move and that gives Pe4 to Black. Pa5 might or might not be gathered-in as the game progresses. Anyway, the central Pe4 is much more important as it blocked Black's pieces."
26,16,Black,Nf1 Nxe4,"I'd generally want to put the ""biggest, most dangerous"" piece in front. In this case he may have felt it was simply unsafe to capture with the rook or bishop. But, if safe, either would be preferable to the knight."
26,17,White,axb5 axb5,
26,18,Black,a6 Bc6,
26,19,White,Rxe4 Bxe4,White might have to do this to avoid having Ba2 shut out of play.
26,20,Black,Bxf7+ Kxf7,
26,21,White,Ng5+ Kg8,
