Game Number,Move Number,Player,Move,Comment
228,20,Black,Bxd6 Rb6,
228,21,White,Qxd7+ Kxd7,
228,22,Black, Bxb8+,
229,1,White,e4 e5,
229,2,Black,Nf3 Nc6,
229,3,White,Bb5 a6,
229,4,Black,Ba4 d6,
229,5,White,c3 Bd7,
229,6,Black,d4 Be7,
229,7,White,O-O Bf6,
229,8,Black,Be3 Nge7,
229,9,White,Nbd2 O-O,"As far as the central pawn
configuration is concerned, two points are abundantly clear  1) White would
achieve nothing by exchanging on e5  2) Black can hardly exchange on d4, since
the recapture with the c-pawn would give White too strong a centre. The
advance Pd5 by White would be convenient for Black"
229,10,Black,a3 Ng6,
229,11,White,b4 Re8,"From now on Black must reckon seriously with
the possibility of Pd5, since White is ready to follow up with Pc4 and Pc5"
229,12,Black,Bc2 h6,
229,13,White,Nb3 Bg5,With such a constricted position Black's policy must be to exchange pieces.
229,14,Black,Nxg5 hxg5,
229,15,White,g3 f6,This nullifies Black's control of f4
229,16,Black,Qh5 Nce7,
229,17,White,Nc5 Bc6,A superb way of profiting from the weakness of Black's castled position
229,18,Black,Bb3+ d5,
229,19,White,Rad1 b6,Once again the strongest move is to refrain from exchanging
229,20,Black,Nd3 exd4,
229,21,White,Bxd4 Kf7,
229,22,Black,f4 Rh8,
229,23,White,Qe2 gxf4,
229,24,Black,Nxf4 Nxf4,
229,25,White,Rxf4 Qc8,Other moves are no better
229,26,Black,exd5 Bxd5,
229,27,White,Bxf6 gxf6,A fitting finish to this pretty game
229,28,Black,Rxd5 Nxd5,
229,29,White, Bxd5+,
230,1,White,d4 Nf6,
230,2,Black,c4 e6,
230,3,White,Nc3 Bb4,
230,4,Black,Nf3 Bxc3+,
230,5,White,bxc3 d6,
230,6,Black,g3 O-O,
230,7,White,Bg2 Qe7,
230,8,Black,Ba3 Nbd7,
230,9,White,Nd2 e5,
230,10,Black,O-O Re8,
230,11,White,e3 c5,"We have now reached the Wyvill
Formation. The conclusion reached there was that White ought to hold the pawn
formation intact as long as possible, meanwhile building up his attack behind
the lines, a strategy, which is similar to play of the previous exampe. Black
for his part should try to force White to play Pd5"
230,12,Black,Rb1 Nb6,"This is quite in accordance with the positional requirements outlined
above, for Black will be able to play ... Be6 putting pressure on the White's
c-pawn so as to induce him to advance Pd5. Nevertheless ... Rb8, or ... Pe4
would have been better, simply because White now gets the initiative"
230,13,White,dxc5 dxc5,
230,14,Black,Rb5 Bd7,"Defence of the c-pawn would now require ... Nfd7,
after which Black would have great difficulty in completing his development.
He therefore decides to let the pawn go"
230,15,White,Bxc5 Qe6,
230,16,Black,Rb4 Bc6,
230,17,White,Bxb6 Bxg2,
230,18,Black,Kxg2 axb6,"Although White is a pawn up the situation
is far from clear, in view of the pawn weakensses in both camps"
230,19,White,Qc2 Red8,
230,20,Black,f3 Rd6,
230,21,White,Rf2 Rad8,
230,22,Black,Ne4 Nxe4,
230,23,White,Qxe4 Qd7,
230,24,Black,Rbb2 f6,
230,25,White,c5 bxc5,
230,26,Black,Rxb7 Qe6,
230,27,White,g4 Rd3,Prevents ... Pf5;
230,28,Black,c4 g6,
230,29,White,Rb8 Kg7,Exchanging off a pair of Rooks
230,30,Black,Rxd8 Rxd8,
230,31,White,Rb2 Kh6,
230,32,Black,Kg3 Rd1,
230,33,White,h4 Rg1+,
230,34,Black,Kh2 Rd1,
230,35,White,Kg3 Rg1+,
230,36,Black,Rg2 f5,
230,37,White,Qd5 Rxg2+,
230,38,Black,Kxg2 Qa6,
230,39,White,Qg8 Qxa2+,
230,40,Black,Kg3 Qa7,
230,41,White, Qf8+,
231,1,White,d4 e6,
231,2,Black,c4 f5,
231,3,White,g3 Nf6,
231,4,Black,Bg2 Be7,
231,5,White,Nc3 d5,
231,6,Black,Nf3 c6,
231,7,White,O-O O-O,
231,8,Black,b3 Qe8,
231,9,White,Bb2 Nbd7,
231,10,Black,Qd3 Qh5,
231,11,White,cxd5 exd5,"This exchange on d5 often gives some initiative
in such position, for it enables White to start a minority attack on the
Queenside. The present position, however, is an exception which provides us
with a welcome chance of giving a warning against superficial thinking. How is
it that the minority attack give White such a promising initative in many
variations of the QGD? The reason must be that the Pb4-b5 of the minority
attack is a means of breaking the half-open c-file fully open. But this is not
the whole explanation. The essential point is that Black, who has the
half-open e-file, cannot be so prompt with his counterattack. His thematic
advance is ... Pf5-f4, and this need preparation. Preparation however needs
time, and White can use this time to push forward his b-pawn without delay.  
 In light of these considerations the difference between the present diagram
and the normal QG positions, in which the minority attack has legitimate
expectations of success, is clear enough. Black has already played ... Pf5 and
so will probably be able to play ... Pf4 before White can play Pb5 on the
other flank. In short, Black's minority attack gets in first"
231,12,Black,Nd2 Ne4,
231,13,White,f3 Nxc3,
231,14,Black,Bxc3 f4,"It is evident that Black has taken charge.
Little or nothing will come of White's minority attack"
231,15,White,Rfe1 Bd6,
231,16,Black,Nf1 Rf7,"Freeing f8 for the Knight, so that he can develop his Queenside pieces
without relaxing the pressure on White's position"
231,17,White,e3 fxg3,Forcing Black to exchange on e3 or g3.
231,18,Black,Nxg3 Qh4,
231,19,White,Nf1 Nf6,"In the alter circumstance the Knight naturally
does better to go to f6 rather than f8"
231,20,Black,Re2 Bd7,
231,21,White,Be1 Qg5,
231,22,Black,Bg3 Bxg3,
231,23,White,Nxg3 h5,"The storm toops
advance - a sure sign that the pahse of initiative is giving way to phase of
real attack"
231,24,Black,f4 Qg4,
231,25,White,Rf2 h4,
231,26,Black,Bf3 hxg3,
231,27,White,Bxg4 gxf2+,
231,28,Black,Kg2 Nxg4,
231,29,White,h3 Nf6,
231,30,Black,Kxf2 Ne4+,
231,31,White,Kg2 Bxh3+,
231,32,Black,Kxh3 Nf2+,
232,1,White,Nf3 f5,
232,2,Black,g3 Nf6,
232,3,White,Bg2 e6,
232,4,Black,c4 Be7,
232,5,White,O-O O-O,
232,6,Black,d4 d5,
232,7,White,Nc3 c6,
232,8,Black,Qb3 Kh8,
232,9,White,Ne5 Nbd7,
232,10,Black,Nxd7 Nxd7,
232,11,White,Rd1 Nb6,Forcing White to make up his mind about the c-pawn
232,12,Black,cxd5 exd5,
232,13,White,Na4 Nc4,
232,14,Black,Nc5 b6,Sharpest but inferior
232,15,White,Nd3 Bf6,
232,16,Black,Qc2 Bd7,
232,17,White,e3 Nd6,
232,18,Black,a4 a5,stop Queenside counterplay
232,19,White,b3 Re8,
232,20,Black,Ba3 Ne4,"In the end the
Knight finds itself on f7, so it might as well have gone there immediately"
232,21,White,f3 Ng5,
232,22,Black,Ne5 Rc8,
232,23,White,Rac1 Kg8,
232,24,Black,Qd3 Nf7,
232,25,White,f4 Be7,
232,26,Black,Bxe7 Qxe7,
232,27,White,Rc3 Nxe5,"This exchange was
practically unavoidable, since White threatened to double Rooks. Now White,
with a protected passed pawn and a good Bishop, has decidedly the better of it"
232,28,Black,dxe5 Qb4,
232,29,White,Rdc1 Rb8,
232,30,Black,Qd4 b5,"Although White seems to hold the
advantage at this point he had to b content with a draw"
232,31,White,Ra1 Ra8,
232,32,Black,axb5 Qxb5,
232,33,White,Rc5 Qxb3,
232,34,Black,Rxd5 Be6,
232,35,White,Rd6 c5,
232,36,Black,Qxc5 Rec8,
232,37,White,Qb6 Rab8,
232,38,Black,Qxb3 Bxb3,
232,39,White,Bc6 a4,
232,40,Black,g4 fxg4,
232,41,White,Kf2 Kf8,
232,42,Black,Kg3 Rb6,
232,43,White,Be4 Rxd6,
232,44,Black,exd6 Rd8,
232,45,White,Bxh7 Rxd6,
232,46,Black,Kxg4 Rh6,
233,1,White,c4 Nf6,
233,2,Black,g3 e6,
233,3,White,Bg2 d5,
233,4,Black,d4 Be7,
233,5,White,Nf3 O-O,
233,6,Black,O-O c6,
233,7,White,b3 Nbd7,
233,8,Black,Bb2 b6,
233,9,White,Nbd2 Bb7,
233,10,Black,Qc2 Rc8,
233,11,White,e4 Qc7,"After an immediate exchange of
the e-pawn White gains ground, and has the initiative"
233,12,Black,Rac1 dxe4,Now this exchange is satisfactory
233,13,White,Ne5 c5,An attempt to sezie the initiative
233,14,Black,Nxd7 Qxd7,
233,15,White,dxc5 e3,This interpolation quite uspets White
233,16,Black,fxe3 Bxg2,
233,17,White,Kxg2 Ng4,"The second point, which depends on a tactical finesse"
233,18,Black,Rf3 Bxc5,
233,19,White,Qc3 f6,
233,20,Black,b4 Be7,
233,21,White,Rf4 e5,
233,22,Black,Rf3 Rfd8,
233,23,White,Nf1 Qc6,
233,24,Black,c5 b5,
233,25,White,Qb3+ Kh8,
233,26,Black,h3 Nh6,
233,27,White,Qc2 Rd7,
233,28,Black,e4 Rcd8,
233,29,White,Re1 Nf7,
233,30,Black,h4 Nh6,
233,31,White,Qe2 Ng4,
233,32,Black,Rf5 g6,
233,33,White,Rf3 h5,
233,34,Black,Bc1 Rd4,
233,35,White,Nh2 Rxb4,
233,36,Black,Rd3 Rxd3,
233,37,White,Qxd3 Rd4,
233,38,Black,Qb3 Rxe4,
234,1,White,Nf3 Nf6,
234,2,Black,g3 d5,
234,3,White,Bg2 Nbd7,
234,4,Black,d4 e6,
234,5,White,O-O Be7,
234,6,Black,b3 O-O,
234,7,White,Bb2 b6,
234,8,Black,c4 c6,
234,9,White,Nbd2 Bb7,
234,10,Black,Qc2 Rc8,
234,11,White,e4 Qc7,
234,12,Black,Rac1 Qb8,
234,13,White,Rfe1 Rfd8,
234,14,Black,Qb1 Nxe4,"Black has delayed too long the capture on e4 and this allows White to gain
the initiative"
234,15,White,Nxe4 dxe4,
234,16,Black,Rxe4 c5,
234,17,White,d5 Bf6,"Killing two birds with one stone. The Bishop removes itself
from the line of fire, and at the same time nullifies White's dangerous Queen
Bishop"
234,18,Black,Rg4 exd5,
234,19,White,cxd5 h5,
234,20,Black,Ng5 hxg4,The real point of White's previous moves
234,21,White,Qh7+ Kf8,
234,22,Black,Re1 Ne5,
234,23,White,Bxe5 Bxe5,
234,24,Black,Qh8+ Ke7,
234,25,White,Qxg7 Rf8,
234,26,Black,Rxe5+ Kd7,
234,27,White,Nxf7 Rg8,
234,28,Black,Qf6 Rce8,
234,29,White,Qf5+ Kc7,
234,30,Black, d6#,
235,1,White,c4 Nf6,
235,2,Black,Nf3 c6,
235,3,White,d4 d5,
235,4,Black,e3 Bf5,
235,5,White,Nc3 e6,
235,6,Black,Bd3 Bg6,
235,7,White,Ne5 Nbd7,
235,8,Black,f4 Be7,
235,9,White,O-O Qc7,
235,10,Black,Qc2 Bxd3,
235,11,White,Qxd3 Rd8,
235,12,Black,Bd2 O-O,
235,13,White,Rac1 Nxe5,He decides to cut the knot
235,14,Black,fxe5 dxc4,
235,15,White,Qxc4 Nd7,
235,16,Black,Ne4 c5,"Black wants to prevent Bb4, with exchange of Bishops and subsequent
occupation of d6 with the Knight, but he is jumping out of the frying pan into
the fire"
235,17,White,Bb4 b6,"This forces ... Pb6, after which the Black knight cannot get into play via b6"
235,18,Black,Bc3 Qc6,
235,19,White,dxc5 Bxc5,
235,20,Black,Nxc5 Qxc5,
235,21,White,Bd4 Qc8,"Thus White obtains control of the c-file by force, securing a
great positional advantage"
235,22,Black,Qc7 Qa8,
235,23,White,b4 Qe4,"With the same idea as Bb4, depriving the Knight of available squares"
235,24,Black,Qc6 Qd3,
235,25,White,Qf3 Qb5,
235,26,Black,Rc7 a6,
235,27,White,Qc6 Qxc6,"At last Whit
e has his favourable ending. The rest, as they say, is a matter of technique"
235,28,Black,Rxc6 Rc8,
235,29,White,Rfc1 Rxc6,
235,30,Black,Rxc6 Rb8,
235,31,White,Rc7 Rd8,
235,32,Black,Ra7 g6,
235,33,White,Rxa6 Rc8,
235,34,Black,Ra7 Nf8,
235,35,White,Bxb6 Rc4,
235,36,Black,Bc5 Kg7,
235,37,White,a4 g5,
235,38,Black,Rc7 Re4,
235,39,White,a5 Ng6,
235,40,Black, a6,
236,1,White,d4 d5,
236,2,Black,c4 e6,
236,3,White,Nc3 Nf6,
236,4,Black,Bg5 Be7,
236,5,White,e3 O-O,
236,6,Black,Nf3 b6,
236,7,White,Bd3 Bb7,
236,8,Black,cxd5 exd5,
236,9,White,Ne5 Nbd7,
236,10,Black,f4 c5,"About this time Pillsbury was getting some striking
results with this system, characterized by the Knight on e5 with the strong
reinforcing pawn formation d4-e3-f4. The cause of these successes lay int eh
fact that nobody had yet found the right answer to the problem of whether or
not to exchange the Knights"
236,11,White,O-O c4,"Trading Knight is still indicated. Black starts a
Queenside attack, but before this has time to become dangerous the White
Kingisde initiative becomes a hurricane"
236,12,Black,Bc2 a6,
236,13,White,Qf3 b5,
236,14,Black,Qh3 g6,
236,15,White,f5 b4,"White opens the f-file, and at once the energetic final attack is under way"
236,16,Black,fxg6 hxg6,
236,17,White,Qh4 bxc3,
236,18,Black,Nxd7 Qxd7,
236,19,White,Rxf6 a5,
236,20,Black,Raf1 Ra6,
236,21,White,Bxg6 fxg6,A superb finish
236,22,Black,Rxf8+ Bxf8,
236,23,White,Rxf8+ Kxf8,
236,24,Black,Qh8+ Kf7,
236,25,White,Qh7+ Ke8,
236,26,Black, Qg8#,
237,1,White,d4 d5,
237,2,Black,c4 e6,
237,3,White,Nc3 c5,
237,4,Black,e3 Nf6,
237,5,White,Nf3 Nc6,
237,6,Black,a3 a6,
237,7,White,dxc5 Bxc5,
237,8,Black,b4 Bd6,
237,9,White,Bb2 dxc4,
237,10,Black,Bxc4 b5,
237,11,White,Bd3 Bb7,
237,12,Black,O-O Ne5,"Tarrasch stated that in
symmetrical positions such as this one, the advantage goes to the player who
can get Ne4 (... Ne5 for Black) first. Hence White should have played Ne4"
237,13,White,Nxe5 Bxe5,
237,14,Black,Qe2 O-O,
237,15,White,Rad1 Qe7,
237,16,Black,f4 Bc7,"With this and his next move White makes a bid for the initiative
by means of a central pawn advance; but it soon transpires that these are the
very moves which give Black attacking chances"
237,17,White,e4 Bb6+,
237,18,Black,Kh1 Rfd8,
237,19,White,Bb1 Rac8,
237,20,Black,Rxd8+ Qxd8,
237,21,White,Rd1 Qe7,
237,22,Black,e5 Nd5,
237,23,White,Nxd5 Bxd5,
237,24,Black,Qg4 Qb7,Counterattack is the best means of defence. Black has his own pressure on b2
237,25,White,f5 Rc4,tempo!
237,26,Black,Qg3 Rf4,Suddenly White is defenceless against invasion at f2
237,27,White,f6 g6,
237,28,Black,Ba2 Rf2,
237,29,White,Bxd5 Qxd5,back rank tactics
237,30,Black,Rc1 Rxb2,
238,1,White,e4 c6,
238,2,Black,d4 d5,
238,3,White,Nc3 dxe4,
238,4,Black,Nxe4 Bf5,
238,5,White,Ng3 Bg6,
238,6,Black,Nf3 Nd7,
238,7,White,c3 Ngf6,
238,8,Black,Bc4 e6,
238,9,White,Qe2 Be7,
238,10,Black,O-O O-O,
238,11,White,Re1 Nd5,flexible
238,12,Black,Bb3 a5,
238,13,White,a3 Qc7,
238,14,Black,c4 Nf4,Logically ousting opponent's pieces from their best squares
238,15,White,Bxf4 Qxf4,
238,16,Black,Rad1 Bf6,
238,17,White,Bc2 Rfd8,"The question of whether to trade Bishops here
or leave them exchanged by the opponents is really a matter for the openings
theorist, and in this middlegame book we only consider it in passing. Speaking
very generally one may say that a Bishop exchange is not usually the way to
hold or gain the initiative."
238,18,Black,Bxg6 hxg6,
238,19,White,Ne4 Nb6,regrouping
238,20,Black,b3 Be7,
238,21,White,Rd3 Bxa3,
238,22,Black,Ne5 Qh4,
238,23,White,Rh3 Qe7,
238,24,Black,Ng5 f6,No defence against Qg4-h4
238,25,White, Nxg6,
239,1,White,d4 Nf6,
239,2,Black,c4 c5,
239,3,White,d5 e5,
239,4,Black,Nc3 d6,
239,5,White,e4 g6,
239,6,Black,Nf3 Bg7,
239,7,White,Bg5 Na6,
239,8,Black,Be2 Nc7,
239,9,White,Nd2 Bd7,
239,10,Black,a4 b6,
239,11,White,Nb5 Bxb5,
239,12,Black,cxb5 O-O,
239,13,White,b4 h6,
239,14,Black,Bxf6 Qxf6,
239,15,White,O-O Rfd8,
239,16,Black,Nc4 Bf8,Natural square of the Knight
239,17,White,g3 cxb4,
239,18,Black,Qb3 Kg7,
239,19,White,Rfc1 h5,
239,20,Black,Ne3 Ne8,
239,21,White,Qxb4 Rdc8,
239,22,Black,Rc6 Qd8,"Following the principle of play on the
files: play a Rook to the fartherst available square on the open file. It is
practicably impossible for Black to exchange Rooks"
239,23,White,Rac1 Nf6,
239,24,Black,Bf1 Rcb8,"This Bishop, although very much
hampered by its own pawns, espies a chance of great activity outside the pawn
chain"
239,25,White,Bh3 a6,
239,26,Black,Re1 axb5,
239,27,White,axb5 Nh7,
239,28,Black,Nc4 Ra2,
239,29,White,Bg2 Qf6,
239,30,Black,Rf1 Ng5,
239,31,White,Qb3 Rba8,Black is now bound to lose a pawn
239,32,Black,h4 Nh7,
239,33,White,Rxb6 Ra1,
239,34,Black,Rc6 R8a2,
239,35,White,Qe3 Qd8,
239,36,Black,Rxa1 Rxa1+,"White could have won more quickly by
leaving Rooks on the board and playing Pb6"
239,37,White,Kh2 Nf6,
239,38,Black,f3 Qb8,
239,39,White,Qb3 Nd7,
239,40,Black,b6 Nc5,
239,41,White,Qb2 Ra4,
239,42,Black,Qb5 Ra2,
239,43,White,Rc7 g5,
239,44,Black,Ne3 gxh4,
239,45,White,Nf5+ Kg8,
239,46,Black,gxh4 Ra6,
239,47,White,b7 Ra7,
239,48,Black,Rc8 Qxb7,
239,49,White,Qe8 Nd7,
239,50,Black, Nxd6,
240,1,White,d4 d5,
240,2,Black,c4 c6,
240,3,White,Nf3 Nf6,
240,4,Black,e3 g6,
240,5,White,Nc3 Bg7,
240,6,Black,Qb3 O-O,
240,7,White,Bd2 e6,
240,8,Black,Bd3 Nbd7,
240,9,White,O-O Qe7,
240,10,Black,e4 dxe4,
240,11,White,Nxe4 Nxe4,
240,12,Black,Bxe4 Re8,
240,13,White,Rad1 Nf6,
240,14,Black,Bc2 Qc7,
240,15,White,Qe3 b6,"Whereas an exchange of
Bishops often marks the transition from opening to middlegame, the exchange of
Queens often makes the game being to look like an ending. However, there are
positions which even though Queenless can hardly be classed as endgmaes."
240,16,Black,Qe5 Qb7,
240,17,White,Bg5 Nd7,
240,18,Black,Qd6 f6,
240,19,White,Be3 Nf8,
240,20,Black,h4 Bd7,Whiteworks up threats on the Kingside
240,21,White,h5 gxh5,
240,22,Black,Qh2 Re7,
240,23,White,Qxh5 Be8,
240,24,Black,Qh3 Bg6,
240,25,White,Bb3 Bf7,"White stans to gain noting either by exchanging Bishops at g6 or by letting
Black make the exchange. It is generally good policy to avoid exchanging
pieces whenever one has more terrain than the opponent"
240,26,Black,Nd2 e5,
240,27,White,Nf3 Ng6,
240,28,Black,dxe5 Nxe5,
240,29,White,Nxe5 fxe5,
240,30,Black,Bc2 e4,"The Bishop reverts to its former post because under the new
circumstances a Bishop exchange at g6 would weaken Black still more"
240,31,White,Bg5 Re6,"Somehow or other the Black Rooks must defend the
e-pawn as wel as Rd7 invasions"
240,32,Black,Rfe1 Rae8,
240,33,White,c5 h6,
240,34,Black,Bc1 bxc5,
240,35,White,Bb3 R6e7,
240,36,Black,Bxh6 Bxb3,
240,37,White,axb3 Bd4,"The Black King is already bereft of pawns, and now the Bishop must also be
situated to block a Rook invasion"
240,38,Black,Qg4+ Kh7,
240,39,White,Be3 Qd7,
240,40,Black,Qh5+ Kg8,"It goes without saying that exchange of Queens it not to be considered at
this stage"
240,41,White,b4 Re5,bullseye
240,42,Black,Qg6+ Qg7,
240,43,White,Qxg7+ Kxg7,Now Queen exchange is shortest road to victory
240,44,Black,Rxd4 cxd4,
240,45,White,Bxd4 Kg6,
240,46,Black,Bxe5 Rxe5,
240,47,White,Ra1 Rb5,
240,48,Black,Ra4 Kf6,"A fine move based on the face that Black's King cannot set
foot on his fifth rank because of Ra5"
240,49,White,Kf1 Ke6,
240,50,Black,Ke2 Rg5,
240,51,White,g3 Rb5,
240,52,Black,b3 Kd6,
240,53,White,Ke3 Rf5,
240,54,Black,Ra2 Rf3+,
240,55,White,Kxe4 Rxb3,
240,56,Black,Rd2+ Ke6,
240,57,White, Rd4,
241,1,White,d4 Nf6,
241,2,Black,Nf3 e6,
241,3,White,Bg5 c5,
241,4,Black,e3 Qb6,
241,5,White,Qc1 Be7,
241,6,Black,Nbd2 d5,
241,7,White,c3 Nc6,
241,8,Black,Be2 h6,
241,9,White,Bh4 Bd7,
241,10,Black,Qc2 Rc8,
241,11,White,Qb3 Qxb3,Exchanging in this position is an error
241,12,Black,axb3 g5,needless weakening
241,13,White,Bg3 cxd4,
241,14,Black,Nxd4 a6,
241,15,White,b4 O-O,
241,16,Black,h4 Ne4,Now White has the initiative on both flanks
241,17,White,Nxe4 dxe4,
241,18,Black,hxg5 hxg5,
241,19,White,Nb3 Na7,
241,20,Black,Be5 f6,
241,21,White,Bd4 Nc6,
241,22,Black,Bc5 f5,
241,23,White,O-O-O Be8,
241,24,Black,Bxe7 Nxe7,
241,25,White,Nc5 a5,the two weaknesses emerge
241,26,Black,Nxe6 Rf6,
241,27,White,Nxg5 axb4,
241,28,Black,Rd4 b5,"counterattack as the best means of
defence  Instead of trying to hold his winnings White quite rightly plays for
the attack"
241,29,White,Bd1 bxc3,
241,30,Black,Bb3+ Kg7,"Suddenly, like parts of
a well-oiled machine, all the White pieces are working smoothly together
against the Black King"
241,31,White,Ne6+ Kg6,
241,32,Black,Rh3 cxb2+,
241,33,White,Kxb2 Nc6,
241,34,Black,Rd6 Ne5,
241,35,White,Nf8+ Kg7,
241,36,Black,Rh7+ Kxf8,
241,37,White, Rxf6+,
242,1,White,Nf3 Nf6,
242,2,Black,g3 d5,
242,3,White,Bg2 e6,
242,4,Black,O-O Be7,
242,5,White,d4 O-O,
242,6,Black,b3 Nbd7,
242,7,White,Bb2 c6,
242,8,Black,c4 b6,
242,9,White,Qc2 Bb7,
242,10,Black,Nbd2 Rc8,
242,11,White,Rac1 Qc7,
242,12,Black,Rfd1 Qb8,
242,13,White,e4 Rfd8,This example shows how the game develops when White avoids the exchange
242,14,Black,e5 Ne8,"An obvious and tempting advance. On the one hand White gains some terrain;
on the other hand he limits his own opportunities"
242,15,White,cxd5 cxd5,Otherwise Black frees himself by ... Pc5
242,16,Black,Qd3 Rxc1,"According to the principle that the side with the less available space should
seek simplification"
242,17,White,Rxc1 Rc8,
242,18,Black,Nb1 Rxc1+,
242,19,White,Bxc1 Qc8,
242,20,Black,Qc3 Qxc3,
242,21,White,Nxc3 Nc7,
242,22,Black, Nb1,So as to play 25. Ba3 and force exchange of Black's good Bishop
243,1,White,e4 c5,
243,2,Black,Nf3 Nc6,
243,3,White,d4 cxd4,
243,4,Black,Nxd4 Nf6,
243,5,White,Nc3 d6,
243,6,Black,Bg5 e6,
243,7,White,Qd2 h6,
243,8,Black,Bxf6 gxf6,
243,9,White,O-O-O a6,
243,10,Black,f4 h5,
243,11,White,Kb1 Bd7,
243,12,Black,Be2 Qb6,"White holds an advantage in space; Black has the Bishop pair.
The doubled pawn in the Black set-up could become a liability, but it might
also turn out to be an advantage. In an ending the doubling, although
devaluing the pawns themselves, could enhance the activity of the Bishop pair"
243,13,White,Nb3 O-O-O,"By this avoidance of the exchange, White poses Black the
perpetual question of how to get some play for his pieces - a problem which is
particularly troublesome here in view of Black's serious lack of space."
243,14,Black,Rhf1 Na5,Going for simplications.
243,15,White,Rf3 Nxb3,From here the Rook can operate on either flank
243,16,Black,axb3 Kb8,
243,17,White,Na4 Qa7,"Now it is clear that White has a firm hold on the initiative. He has
no cause to fear exchange of this Knigt, for this would mena Black giving up
his trump card, the Bishop pair."
243,18,Black,f5 Be7,The direct attack begins
243,19,White,fxe6 fxe6,
243,20,Black,Rxf6 Rh7,A splending combination which nets White a pawn
243,21,White,Rg6 b5,
243,22,Black,Nc3 Qc5,
243,23,White,Na2 Ka7,
243,24,Black,Nb4 Rf8,
243,25,White,Bf3 h4,
243,26,Black,h3 Bc8,
243,27,White,Nd3 Qc7,
243,28,Black,Nf4 Rf6,
243,29,White,Bg4 Rxg6,
243,30,Black,Nxg6 Bb7,
243,31,White,Bxe6 Bd8,
243,32,Black,Bd5 Bxd5,
243,33,White,Qxd5 Rf7,
243,34,Black, e5,pinning tactics
244,1,White,d4 Nf6,
244,2,Black,Nf3 e6,
244,3,White,c4 Bb4+,
244,4,Black,Bd2 Qe7,
244,5,White,Nc3 O-O,
244,6,Black,e3 d6,
244,7,White,Be2 b6,
244,8,Black,O-O Bb7,
244,9,White,Qc2 Nbd7,
244,10,Black,Rad1 Bxc3,
244,11,White,Bxc3 Ne4,
244,12,Black,Be1 f5,
244,13,White,Qb3 c5,
244,14,Black,Nd2 Nxd2,
244,15,White,Rxd2 e5,
244,16,Black,dxe5 dxe5,
244,17,White,f3 g5,A brave and unprejudiced attack pattern
244,18,Black,Bf2 Nf6,
244,19,White,Rfd1 Rae8,"Nimzowitsch, who so often ""went his own way"", avoids exchanges in theinterests 
of forming of Kingside attack; the basis for this is his Kingside space
control and the excellent scope of the QueenBishop on the longdiagonal"
244,20,Black,Qa4 Ba8,Protecting the a-pawn and parrying the threat 21. Rd7
244,21,White,Rd6 Qg7,Black must operate with some circumspection.
244,22,Black,Bf1 e4,
244,23,White,Be1 exf3,
244,24,Black,Bc3 Qe7,Prettily refuting White's last few moves
244,25,White,R6d3 fxg2,
244,26,Black,Bxg2 Bxg2,
244,27,White,Bxf6 Qe4,
244,28,Black,R1d2 Bh3,
244,29,White,Bc3 Qg4+,
245,1,White,d4 Nf6,
245,2,Black,c4 e6,
245,3,White,Nf3 d5,
245,4,Black,Nc3 Be7,
245,5,White,Bg5 Nbd7,
245,6,Black,e3 O-O,
245,7,White,Rc1 c6,
245,8,Black,Bd3 Re8,
245,9,White,O-O dxc4,
245,10,Black,Bxc4 Nd5,
245,11,White,Ne4 Bxg5,avoiding exchanges except for more pieces on the Kingside
245,12,Black,Nfxg5 N7f6,
245,13,White,Ng3 h6,"White avoids a Knight exchange in order to confront his
opponent with maximum difficulty in his development"
245,14,Black,Nf3 Nb6,
245,15,White,Bb3 Nbd7,Black aims for the freeing advance ... Pe5
245,16,Black,e4 e5,
245,17,White,dxe5 Ng4,
245,18,Black,e6 fxe6,"Thus White ensures himself a definite advantage. The Black
pawn on e6 will not only be weak, but also an obstacle"
245,19,White,Nd4 Nde5,
245,20,Black,h3 Nf6,
245,21,White,f4 Nf7,
245,22,Black,Kh1 a5,"With Black unable to undertake
anything of importance, White prepares a Kingside attack at his leisure"
245,23,White,Rc3 Qb6,
245,24,Black,e5 Nd5,
245,25,White,Nh5 Re7,
245,26,Black,Rg3 Nh8,
245,27,White,Qd3 Qc7,
245,28,Black,Bxd5 exd5,
245,29,White,Nf6+ Kf8,
245,30,Black, Qh7,
246,1,White,d4 Nf6,
246,2,Black,c4 e6,
246,3,White,Nf3 d5,
246,4,Black,Bg5 Be7,
246,5,White,e3 O-O,
246,6,Black,Nc3 Nbd7,
246,7,White,Rc1 c6,
246,8,Black,Qc2 h6,
246,9,White,Bh4 a6,
246,10,Black,cxd5 Nxd5,
246,11,White,Bg3 Qa5,"Since the position is cramped, White avoids exchanging; this will give the
best chance to maintain pressure"
246,12,Black,Nd2 Nxc3,
246,13,White,bxc3 c5,
246,14,Black,Nc4 Qd8,
246,15,White,Rd1 cxd4,
246,16,Black,Rxd4 Bc5,
246,17,White,Rd2 Qe7,
246,18,Black,Be2 b6,
246,19,White,Nd6 Nf6,
246,20,Black,O-O Ra7,
246,21,White,Bf3 Bd7,
246,22,Black,Rfd1 e5,
246,23,White,Bh4 g5,To provoke the following weakness
246,24,Black,Bg3 Kg7,
246,25,White,Be2 b5,
246,26,Black,h4 Rc7,Black's defenses cave in
246,27,White,hxg5 hxg5,
246,28,Black,Nf5+ Bxf5,
